step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
1314,60404,2628,0.010738440151793989,1.0,1.0,,,,,
1315,60438,2630,0.015633984398564282,1.0,1.0,,,,,
1316,60472,2632,0.0119788768700073,1.0,1.0,,,,,
1317,60506,2634,0.014883534654763933,1.0,1.0,,,,,
1318,60556,2636,0.008029456608880233,1.0,1.0,,,,,
1319,60606,2638,0.008930523721437567,1.0,1.0,,,,,
1320,60656,2640,0.009862776565763245,1.0,1.0,,,,,
1321,60706,2642,0.008881156252607525,1.0,1.0,0.011712248115458882,1.0,1.0,,
1322,60756,2644,0.011948746834379638,1.0,1.0,,,,,
1323,60806,2646,0.011144351818717646,1.0,1.0,,,,,
1324,60856,2648,0.008505674012552996,1.0,1.0,,,,,
1325,60906,2650,0.0075726838909425465,1.0,1.0,,,,,
1326,60956,2652,0.00963014430890098,1.0,1.0,,,,,
1327,60990,2654,0.010510926188808297,1.0,1.0,,,,,
1328,61040,2656,0.011793916304319889,1.0,1.0,,,,,
1329,61090,2658,0.008556483859626192,1.0,1.0,0.012112364842630539,1.0,1.0,,
1330,61140,2660,0.0074362558378228034,1.0,1.0,,,,,
1331,61190,2662,0.011614709798336662,1.0,1.0,,,,,
1332,61240,2664,0.009471057355027977,1.0,1.0,,,,,
1333,61290,2666,0.006663919614211409,1.0,1.0,,,,,
1334,61340,2668,0.008203702966469184,1.0,1.0,,,,,
1335,61390,2670,0.01156397869112008,1.0,1.0,,,,,
1336,61440,2672,0.009925708001572579,1.0,1.0,,,,,
1337,61490,2674,0.00835577701775307,1.0,1.0,0.011298208721137447,1.0,1.0,,
1338,61540,2676,0.0093073824857629,1.0,1.0,,,,,
1339,61574,2678,0.00909907335903199,1.0,1.0,,,,,
1340,61624,2680,0.008451522038855235,1.0,1.0,,,,,
1341,61674,2682,0.008061053518668662,1.0,1.0,,,,,
1342,61724,2684,0.011398246419144964,1.0,1.0,,,,,
1343,61774,2686,0.011123043065166108,1.0,1.0,,,,,
1344,61824,2688,0.013272937054230168,1.0,1.0,,,,,
1345,61874,2690,0.006962869847212877,1.0,1.0,0.0076786906673618205,1.0,1.0,,
1346,61924,2692,0.006626587086498148,1.0,1.0,,,,,
1347,61974,2694,0.01095753748087925,1.0,1.0,,,,,
1348,62024,2696,0.006633819191833178,1.0,1.0,,,,,
1349,62074,2698,0.009215376676539625,1.0,1.0,,,,,
1350,62124,2700,0.007570860680572575,1.0,1.0,,,,,
1351,62174,2702,0.008624450526454552,1.0,1.0,,,,,
1352,62224,2704,0.011686649239358833,1.0,1.0,,,,,
1353,62258,2706,0.013678414604592033,1.0,1.0,0.01438626153048915,1.0,1.0,,
1354,62292,2708,0.009282503962663214,1.0,1.0,,,,,
1355,62342,2710,0.009667038212069202,1.0,1.0,,,,,
1356,62376,2712,0.015278438178107766,1.0,1.0,,,,,
1357,62426,2714,0.01115763893894988,1.0,1.0,,,,,
1358,62460,2716,0.01104006603810035,1.0,1.0,,,,,
1359,62510,2718,0.010488284556716868,1.0,1.0,,,,,
1360,62544,2720,0.012041912719078028,1.0,1.0,,,,,
1361,62594,2722,0.009018895422201847,1.0,1.0,0.019687220934729906,1.0,1.0,,
1362,62644,2724,0.011492725049083675,1.0,1.0,,,,,
1363,62694,2726,0.009416380862091197,1.0,1.0,,,,,
1364,62744,2728,0.009557142338581836,1.0,1.0,,,,,
1365,62794,2730,0.008754581877957435,1.0,1.0,,,,,
1366,62844,2732,0.005199622753740793,1.0,1.0,,,,,
1367,62878,2734,0.016191476681894416,1.0,1.0,,,,,
1368,62928,2736,0.011864651776468234,1.0,1.0,,,,,
1369,62978,2738,0.008165369704293397,1.0,1.0,0.011198103157371216,1.0,1.0,,
1370,63028,2740,0.00656489059853584,1.0,1.0,,,,,
1371,63078,2742,0.011749846497015139,1.0,1.0,,,,,
1372,63144,2744,0.009595018807437442,1.0,1.0,,,,,
1373,63194,2746,0.010354807451798655,1.0,1.0,,,,,
1374,63244,2748,0.011965727091265232,1.0,1.0,,,,,
1375,63294,2750,0.01096936660421998,1.0,1.0,,,,,
1376,63344,2752,0.009640933285787318,1.0,1.0,,,,,
1377,63378,2754,0.011123722672640496,1.0,1.0,0.010128311770050687,1.0,1.0,,
1378,63412,2756,0.01905255246821412,1.0,1.0,,,,,
1379,63462,2758,0.008929144099912112,1.0,1.0,,,,,
1380,63496,2760,0.016277133628246218,1.0,1.0,,,,,
1381,63546,2762,0.009733521067129611,1.0,1.0,,,,,
1382,63596,2764,0.012974492185126868,1.0,1.0,,,,,
1383,63646,2766,0.010655154283596932,1.0,1.0,,,,,
1384,63696,2768,0.012765169821373849,1.0,1.0,,,,,
1385,63730,2770,0.013084475866212416,1.0,1.0,0.009632500763745876,1.0,1.0,,
1386,63780,2772,0.009221401064127692,1.0,1.0,,,,,
1387,63830,2774,0.01140457859777295,1.0,1.0,,,,,
1388,63880,2776,0.010908971500706077,1.0,1.0,,,,,
1389,63930,2778,0.00986604994784481,1.0,1.0,,,,,
1390,63980,2780,0.011925680800543431,1.0,1.0,,,,,
1391,64030,2782,0.004981903568874864,1.0,1.0,,,,,
1392,64080,2784,0.01059898664152873,1.0,1.0,,,,,
1393,64114,2786,0.011092671432974155,1.0,1.0,0.008289879179152422,1.0,1.0,,
1394,64164,2788,0.00814297241390856,1.0,1.0,,,,,
1395,64214,2790,0.007563732686592175,1.0,1.0,,,,,
1396,64248,2792,0.009428347689949988,1.0,1.0,,,,,
1397,64298,2794,0.008894567668676245,1.0,1.0,,,,,
1398,64348,2796,0.008581231274449314,1.0,1.0,,,,,
1399,64398,2798,0.008316955131470346,1.0,1.0,,,,,
1400,64448,2800,0.009619406500610998,1.0,1.0,,,,,
1401,64498,2802,0.011401657844446514,1.0,1.0,0.013696304336360755,1.0,1.0,,
1402,64548,2804,0.005388995442415307,1.0,1.0,,,,,
1403,64598,2806,0.009401385647090782,1.0,1.0,,,,,
1404,64648,2808,0.009805843538839553,1.0,1.0,,,,,
1405,64698,2810,0.00986265451905941,1.0,1.0,,,,,
1406,64748,2812,0.016654768666267045,1.0,1.0,,,,,
1407,64798,2814,0.009444959676902728,1.0,1.0,,,,,
1408,64848,2816,0.010307711171598349,1.0,1.0,,,,,
1409,64898,2818,0.008941952860723558,1.0,1.0,0.01934983315298723,1.0,1.0,,
1410,64948,2820,0.006214632650726912,1.0,1.0,,,,,
1411,64998,2822,0.007003232711526455,1.0,1.0,,,,,
1412,65048,2824,0.013124362997852282,1.0,1.0,,,,,
1413,65098,2826,0.009712761902466506,1.0,1.0,,,,,
1414,65148,2828,0.007956186603964854,1.0,1.0,,,,,
1415,65182,2830,0.01324901343112856,1.0,1.0,,,,,
1416,65232,2832,0.004437771646782759,1.0,1.0,,,,,
1417,65282,2834,0.011224743461231888,1.0,1.0,0.01785999929991324,1.0,1.0,,
1418,65332,2836,0.0106695434844778,1.0,1.0,,,,,
1419,65382,2838,0.010742113092411786,1.0,1.0,,,,,
1420,65432,2840,0.011203061189944493,1.0,1.0,,,,,
1421,65466,2842,0.011409597865244906,1.0,1.0,,,,,
1422,65516,2844,0.011127053829207702,1.0,1.0,,,,,
1423,65550,2846,0.012230311851517399,1.0,1.0,,,,,
1424,65584,2848,0.017988100414645488,1.0,1.0,,,,,
1425,65634,2850,0.015103002162278854,1.0,1.0,0.007572553113463225,1.0,1.0,,
1426,65668,2852,0.01219435066666847,1.0,1.0,,,,,
1427,65718,2854,0.013315830485633645,1.0,1.0,,,,,
1428,65768,2856,0.008892488236147073,1.0,1.0,,,,,
1429,65818,2858,0.009055626276701029,1.0,1.0,,,,,
1430,65868,2860,0.012927389834026144,1.0,1.0,,,,,
1431,65902,2862,0.010824244891317676,1.0,1.0,,,,,
1432,65952,2864,0.007996678926014434,1.0,1.0,,,,,
1433,65986,2866,0.01685675674211211,1.0,1.0,0.011889777655364165,1.0,1.0,,
1434,66020,2868,0.01603211873424811,1.0,1.0,,,,,
1435,66070,2870,0.008154935219475494,1.0,1.0,,,,,
1436,66120,2872,0.015812302806137195,1.0,1.0,,,,,
1437,66170,2874,0.011387304485460846,1.0,1.0,,,,,
1438,66204,2876,0.013510379151047117,1.0,1.0,,,,,
1439,66254,2878,0.008174951640191922,1.0,1.0,,,,,
1440,66304,2880,0.009543528474112198,1.0,1.0,,,,,
1441,66354,2882,0.00985132843445778,1.0,1.0,0.009118535678503386,1.0,1.0,,
1442,66404,2884,0.013489363955337315,1.0,1.0,,,,,
1443,66438,2886,0.015913899714161628,1.0,1.0,,,,,
1444,66488,2888,0.008931440456796527,1.0,1.0,,,,,
1445,66522,2890,0.015831722786401773,1.0,1.0,,,,,
1446,66556,2892,0.014164601074414805,1.0,1.0,,,,,
1447,66606,2894,0.00954658581702309,1.0,1.0,,,,,
1448,66656,2896,0.008367858735942377,1.0,1.0,,,,,
1449,66706,2898,0.00852189295956085,1.0,1.0,0.008486318540656915,1.0,1.0,,
1450,66756,2900,0.011901008241497946,1.0,1.0,,,,,
1451,66790,2902,0.012589807013483778,1.0,1.0,,,,,
1452,66840,2904,0.010593278720546854,1.0,1.0,,,,,
1453,66890,2906,0.010900560313636258,1.0,1.0,,,,,
1454,66924,2908,0.018976405920323597,1.0,1.0,,,,,
1455,66974,2910,0.008816609228323008,1.0,1.0,,,,,
1456,67024,2912,0.01036354503587063,1.0,1.0,,,,,
1457,67058,2914,0.009202608053772108,1.0,1.0,0.008510151916965848,1.0,1.0,,
1458,67108,2916,0.016918051108341717,1.0,1.0,,,,,
1459,67158,2918,0.008659065476531395,1.0,1.0,,,,,
1460,67208,2920,0.013138966368272992,1.0,1.0,,,,,
1461,67258,2922,0.0132118590677419,1.0,1.0,,,,,
1462,67292,2924,0.012512226139324411,1.0,1.0,,,,,
1463,67326,2926,0.009839318995370832,1.0,1.0,,,,,
1464,67376,2928,0.010281754887760902,1.0,1.0,,,,,
1465,67426,2930,0.008372039271437948,1.0,1.0,0.010857766795340163,1.0,1.0,,
1466,67476,2932,0.013953022517232514,1.0,1.0,,,,,
1467,67510,2934,0.006976533092557701,1.0,1.0,,,,,
1468,67560,2936,0.007047261080743587,1.0,1.0,,,,,
1469,67610,2938,0.007996605770725106,1.0,1.0,,,,,
1470,67660,2940,0.009886942089653227,1.0,1.0,,,,,
1471,67710,2942,0.005638399463809947,1.0,1.0,,,,,
1472,67760,2944,0.010997498841421515,1.0,1.0,,,,,
1473,67794,2946,0.013419367614505974,1.0,1.0,0.017624150757284268,1.0,1.0,,
1474,67828,2948,0.0153010697849777,1.0,1.0,,,,,
1475,67878,2950,0.013120521125310156,1.0,1.0,,,,,
1476,67912,2952,0.014512811028504867,1.0,1.0,,,,,
1477,67946,2954,0.011575300376630366,1.0,1.0,,,,,
1478,67980,2956,0.009725720556796203,1.0,1.0,,,,,
1479,68030,2958,0.010378420518402815,1.0,1.0,,,,,
1480,68080,2960,0.012554198353110545,1.0,1.0,,,,,
1481,68114,2962,0.012202811934532747,1.0,1.0,0.006871219889618867,1.0,1.0,,
1482,68164,2964,0.01317714923732505,1.0,1.0,,,,,
1483,68198,2966,0.008806006210742227,1.0,1.0,,,,,
1484,68248,2968,0.007524842954299137,1.0,1.0,,,,,
1485,68298,2970,0.010967089439031763,1.0,1.0,,,,,
1486,68348,2972,0.008363448171144606,1.0,1.0,,,,,
1487,68382,2974,0.007350157377296682,1.0,1.0,,,,,
1488,68416,2976,0.01402481964658989,1.0,1.0,,,,,
1489,68466,2978,0.00723426303238341,1.0,1.0,0.011272004174030598,1.0,1.0,,
1490,68516,2980,0.01369188262856274,1.0,1.0,,,,,
1491,68566,2982,0.010469013352482459,1.0,1.0,,,,,
1492,68616,2984,0.012783809750876571,1.0,1.0,,,,,
1493,68666,2986,0.0051811108888868305,1.0,1.0,,,,,
1494,68716,2988,0.013642613682106723,1.0,1.0,,,,,
1495,68766,2990,0.006707391741601114,1.0,1.0,,,,,
1496,68816,2992,0.013134730393106414,1.0,1.0,,,,,
1497,68866,2994,0.014711836471186263,1.0,1.0,0.008220088444928327,1.0,1.0,,
1498,68916,2996,0.008037952740097202,1.0,1.0,,,,,
1499,68966,2998,0.01128750876258664,1.0,1.0,,,,,
1500,69000,3000,0.010133291260647185,1.0,1.0,,,,,
1501,69034,3002,0.016471895122944603,1.0,1.0,,,,,
1502,69084,3004,0.011290088434654231,1.0,1.0,,,,,
1503,69118,3006,0.01319938608725977,1.0,1.0,,,,,
1504,69152,3008,0.012918458283329529,1.0,1.0,,,,,
1505,69202,3010,0.008457879435745023,1.0,1.0,0.008604367320741251,1.0,1.0,,
1506,69252,3012,0.009671886719226376,1.0,1.0,,,,,
1507,69302,3014,0.0067557420525793084,1.0,1.0,,,,,
1508,69336,3016,0.013367738856617281,1.0,1.0,,,,,
1509,69386,3018,0.016270694736886072,1.0,1.0,,,,,
1510,69420,3020,0.015769212372531455,1.0,1.0,,,,,
1511,69470,3022,0.00849580659340063,1.0,1.0,,,,,
1512,69504,3024,0.009574363252335162,1.0,1.0,,,,,
1513,69554,3026,0.011768196286481422,1.0,1.0,0.01469785571040726,1.0,1.0,,
1514,69588,3028,0.008736810406842323,1.0,1.0,,,,,
1515,69622,3030,0.011832253050955616,1.0,1.0,,,,,
1516,69672,3032,0.012405017028119497,1.0,1.0,,,,,
1517,69706,3034,0.01653261531363796,1.0,1.0,,,,,
1518,69756,3036,0.012916621896075259,1.0,1.0,,,,,
1519,69806,3038,0.009663008408736762,1.0,1.0,,,,,
1520,69856,3040,0.007743638033005784,1.0,1.0,,,,,
1521,69906,3042,0.0075711427678652405,1.0,1.0,0.011139000292289059,1.0,1.0,,
1522,69956,3044,0.009645322967641808,1.0,1.0,,,,,
1523,70006,3046,0.008790815333395584,1.0,1.0,,,,,
1524,70056,3048,0.009788366371640222,1.0,1.0,,,,,
1525,70090,3050,0.010851579529844457,1.0,1.0,,,,,
1526,70140,3052,0.006858160024906586,1.0,1.0,,,,,
1527,70190,3054,0.009668799395364356,1.0,1.0,,,,,
1528,70240,3056,0.01375580045433708,1.0,1.0,,,,,
1529,70290,3058,0.01058130722473057,1.0,1.0,0.007667902377317498,1.0,1.0,,
1530,70340,3060,0.009258386971096115,1.0,1.0,,,,,
1531,70390,3062,0.008513456085909372,1.0,1.0,,,,,
1532,70440,3064,0.007315367126648008,1.0,1.0,,,,,
1533,70490,3066,0.010629001205515465,1.0,1.0,,,,,
1534,70540,3068,0.009493085082855257,1.0,1.0,,,,,
1535,70590,3070,0.010622075837873127,1.0,1.0,,,,,
1536,70640,3072,0.010053988272911738,1.0,1.0,,,,,
1537,70706,3074,0.01011421576670358,1.0,1.0,0.009791340119132503,1.0,1.0,,
1538,70740,3076,0.017256731143817206,1.0,1.0,,,,,
1539,70790,3078,0.009863566788634065,1.0,1.0,,,,,
1540,70840,3080,0.009991375803235012,1.0,1.0,,,,,
1541,70890,3082,0.011787142160446821,1.0,1.0,,,,,
1542,70940,3084,0.013172801774765807,1.0,1.0,,,,,
1543,70974,3086,0.01293930349856737,1.0,1.0,,,,,
1544,71008,3088,0.010413456172465203,1.0,1.0,,,,,
1545,71058,3090,0.010393644371382226,1.0,1.0,0.008973074958449463,1.0,1.0,,
1546,71108,3092,0.009143316255154634,1.0,1.0,,,,,
1547,71158,3094,0.008956030890678148,1.0,1.0,,,,,
1548,71208,3096,0.005620384569562399,1.0,1.0,,,,,
1549,71258,3098,0.009890229968268613,1.0,1.0,,,,,
1550,71308,3100,0.007305174527911617,1.0,1.0,,,,,
1551,71358,3102,0.009625205024275755,1.0,1.0,,,,,
1552,71392,3104,0.01416069492314591,1.0,1.0,,,,,
1553,71442,3106,0.007354325986798357,1.0,1.0,0.009460071066350793,1.0,1.0,,
1554,71492,3108,0.015315064041500364,1.0,1.0,,,,,
1555,71542,3110,0.008120954558483695,1.0,1.0,,,,,
1556,71592,3112,0.005028638662539417,1.0,1.0,,,,,
1557,71642,3114,0.009250892707600732,1.0,1.0,,,,,
1558,71692,3116,0.009651281219300171,1.0,1.0,,,,,
1559,71742,3118,0.007695814338557815,1.0,1.0,,,,,
1560,71792,3120,0.00852110783482639,1.0,1.0,,,,,
1561,71842,3122,0.010217429397749812,1.0,1.0,0.00974677150182894,1.0,1.0,,
1562,71876,3124,0.01019523676007452,1.0,1.0,,,,,
1563,71926,3126,0.0075026655698413455,1.0,1.0,,,,,
1564,71976,3128,0.006991511570319631,1.0,1.0,,,,,
1565,72026,3130,0.008129220317773047,1.0,1.0,,,,,
1566,72076,3132,0.009566703898723291,1.0,1.0,,,,,
1567,72110,3134,0.014812831879225994,1.0,1.0,,,,,
1568,72160,3136,0.012031538238261419,1.0,1.0,,,,,
1569,72210,3138,0.014572270749791491,1.0,1.0,0.008356000423029097,1.0,1.0,,
1570,72260,3140,0.009570426575462747,1.0,1.0,,,,,
1571,72294,3142,0.014796225051882175,1.0,1.0,,,,,
1572,72344,3144,0.008421100313193507,1.0,1.0,,,,,
1573,72378,3146,0.016196109613730414,1.0,1.0,,,,,
1574,72412,3148,0.011646792400450466,1.0,1.0,,,,,
1575,72446,3150,0.009993414234937745,1.0,1.0,,,,,
1576,72496,3152,0.011076002654973535,1.0,1.0,,,,,
1577,72546,3154,0.008029479779246078,1.0,1.0,0.007487520945885914,1.0,1.0,,
1578,72580,3156,0.012762237987347191,1.0,1.0,,,,,
1579,72630,3158,0.010838296147308786,1.0,1.0,,,,,
1580,72680,3160,0.00766216130037492,1.0,1.0,,,,,
1581,72714,3162,0.015978469545237885,1.0,1.0,,,,,
1582,72764,3164,0.012316548910174183,1.0,1.0,,,,,
1583,72798,3166,0.012493067515549683,1.0,1.0,,,,,
1584,72848,3168,0.005393904176867939,1.0,1.0,,,,,
1585,72898,3170,0.008659074648559605,1.0,1.0,0.018966918217629997,1.0,1.0,,
1586,72948,3172,0.007389136957602508,1.0,1.0,,,,,
1587,72982,3174,0.009669053039866924,1.0,1.0,,,,,
1588,73032,3176,0.010676643511713262,1.0,1.0,,,,,
1589,73066,3178,0.3293178429104659,0.5,0.5,,,,,
1590,73100,3180,0.014015680547904594,1.0,1.0,,,,,
1591,73134,3182,0.01560324035620937,1.0,1.0,,,,,
1592,73184,3184,0.007959566967697356,1.0,1.0,,,,,
1593,73250,3186,0.007505806253473538,1.0,1.0,0.012285596581274755,1.0,1.0,,
1594,73300,3188,0.013115458429883048,1.0,1.0,,,,,
1595,73350,3190,0.009982536353648661,1.0,1.0,,,,,
1596,73400,3192,0.010006208409453543,1.0,1.0,,,,,
1597,73434,3194,0.008353187571304944,1.0,1.0,,,,,
1598,73484,3196,0.010817811837344682,1.0,1.0,,,,,
1599,73534,3198,0.008289522018491577,1.0,1.0,,,,,
1600,73568,3200,0.04778711389527643,0.5,0.5,,,,,
1601,73618,3202,0.007460752495644935,1.0,1.0,0.008506809761501019,1.0,1.0,,
1602,73668,3204,0.0070441785352599595,1.0,1.0,,,,,
1603,73718,3206,0.009267339938251096,1.0,1.0,,,,,
1604,73768,3208,0.010020380818565778,1.0,1.0,,,,,
1605,73818,3210,0.011349061189697146,1.0,1.0,,,,,
1606,73852,3212,0.013019848452308906,1.0,1.0,,,,,
1607,73902,3214,0.016462479173415926,1.0,1.0,,,,,
1608,73936,3216,0.015995954220472865,1.0,1.0,,,,,
1609,73986,3218,0.013134770557176883,1.0,1.0,0.010491219095437715,1.0,1.0,,
1610,74036,3220,0.009967716508508221,1.0,1.0,,,,,
1611,74086,3222,0.014666283295431034,1.0,1.0,,,,,
1612,74120,3224,0.01484318195961265,1.0,1.0,,,,,
1613,74170,3226,0.008153639392213943,1.0,1.0,,,,,
1614,74220,3228,0.008650749009787736,1.0,1.0,,,,,
1615,74270,3230,0.009837002560807377,1.0,1.0,,,,,
1616,74304,3232,0.005997972280538307,1.0,1.0,,,,,
1617,74354,3234,0.008541675776418742,1.0,1.0,0.0127099899949341,1.0,1.0,,
1618,74388,3236,0.012788377787418311,1.0,1.0,,,,,
1619,74438,3238,0.013252289379191593,1.0,1.0,,,,,
1620,74488,3240,0.010864837223944051,1.0,1.0,,,,,
1621,74522,3242,0.016936798809275615,1.0,1.0,,,,,
1622,74572,3244,0.008253826171248875,1.0,1.0,,,,,
1623,74606,3246,0.015645309610915772,1.0,1.0,,,,,
1624,74640,3248,0.010173195946895247,1.0,1.0,,,,,
1625,74674,3250,0.010693788716912423,1.0,1.0,0.009293008714462302,1.0,1.0,,
1626,74724,3252,0.008113534836102191,1.0,1.0,,,,,
1627,74774,3254,0.0068165248317329,1.0,1.0,,,,,
1628,74808,3256,0.010425844630258323,1.0,1.0,,,,,
1629,74842,3258,0.017307592352682376,1.0,1.0,,,,,
1630,74892,3260,0.007840917628381402,1.0,1.0,,,,,
1631,74942,3262,0.01316347371752575,1.0,1.0,,,,,
1632,74992,3264,0.006740567768301844,1.0,1.0,,,,,
1633,75026,3266,0.011759080051870114,1.0,1.0,0.008053192730655781,1.0,1.0,,
1634,75076,3268,0.013461549240155364,1.0,1.0,,,,,
1635,75126,3270,0.011870497438414609,1.0,1.0,,,,,
1636,75176,3272,0.010826493096683409,1.0,1.0,,,,,
1637,75226,3274,0.015631982905787253,1.0,1.0,,,,,
1638,75276,3276,0.008430416501497954,1.0,1.0,,,,,
1639,75310,3278,0.01595727809157552,1.0,1.0,,,,,
1640,75360,3280,0.0073059081190862685,1.0,1.0,,,,,
1641,75394,3282,0.015306261163754017,1.0,1.0,0.010212297753932186,1.0,1.0,,
1642,75444,3284,0.012458292494117508,1.0,1.0,,,,,
1643,75494,3286,0.009110500087233695,1.0,1.0,,,,,
1644,75544,3288,0.010173142965099564,1.0,1.0,,,,,
1645,75578,3290,0.013278561818381149,1.0,1.0,,,,,
1646,75628,3292,0.010091547761758192,1.0,1.0,,,,,
1647,75678,3294,0.008612127229872991,1.0,1.0,,,,,
1648,75728,3296,0.008182295177339257,1.0,1.0,,,,,
1649,75778,3298,0.011555442836805317,1.0,1.0,0.011554317086306201,1.0,1.0,,
1650,75812,3300,0.009496118845527236,1.0,1.0,,,,,
1651,75862,3302,0.00844672252119987,1.0,1.0,,,,,
1652,75896,3304,0.019955572945780202,1.0,1.0,,,,,
1653,75946,3306,0.010931415278674498,1.0,1.0,,,,,
1654,75980,3308,0.008298916637789944,1.0,1.0,,,,,
1655,76030,3310,0.009069115187324618,1.0,1.0,,,,,
1656,76064,3312,0.012260851565235953,1.0,1.0,,,,,
1657,76114,3314,0.00970687476946523,1.0,1.0,0.008126921911568085,1.0,1.0,,
1658,76164,3316,0.009443338845117825,1.0,1.0,,,,,
1659,76214,3318,0.007783259042817388,1.0,1.0,,,,,
1660,76248,3320,0.016264573235123408,1.0,1.0,,,,,
1661,76298,3322,0.00939162475273027,1.0,1.0,,,,,
1662,76348,3324,0.007537360009237089,1.0,1.0,,,,,
1663,76398,3326,0.010496758336785964,1.0,1.0,,,,,
1664,76432,3328,0.011821701984599711,1.0,1.0,,,,,
1665,76482,3330,0.011684212414637235,1.0,1.0,0.013361252859842049,1.0,1.0,,
1666,76532,3332,0.0093933735055892,1.0,1.0,,,,,
1667,76582,3334,0.012398768569285797,1.0,1.0,,,,,
1668,76632,3336,0.007188843048478097,1.0,1.0,,,,,
1669,76666,3338,0.01092976527179985,1.0,1.0,,,,,
1670,76700,3340,0.015723095299053965,1.0,1.0,,,,,
1671,76750,3342,0.007877988008071195,1.0,1.0,,,,,
1672,76800,3344,0.012754649209175567,1.0,1.0,,,,,
1673,76850,3346,0.010854338255235234,1.0,1.0,0.01863135361561035,1.0,1.0,,
1674,76884,3348,0.011416881423501763,1.0,1.0,,,,,
1675,76918,3350,0.010118551305806706,1.0,1.0,,,,,
1676,76952,3352,0.010644141262012,1.0,1.0,,,,,
1677,77002,3354,0.008603472035142659,1.0,1.0,,,,,
1678,77052,3356,0.007093358877424787,1.0,1.0,,,,,
1679,77102,3358,0.011877065727221636,1.0,1.0,,,,,
1680,77152,3360,0.011268269152404475,1.0,1.0,,,,,
1681,77186,3362,0.01576697103568904,1.0,1.0,0.018393024922177117,1.0,1.0,,
1682,77236,3364,0.012316837116303153,1.0,1.0,,,,,
1683,77286,3366,0.01254209661609442,1.0,1.0,,,,,
1684,77320,3368,0.013853633706893902,1.0,1.0,,,,,
1685,77370,3370,0.007988220030612562,1.0,1.0,,,,,
1686,77420,3372,0.009171733367432655,1.0,1.0,,,,,
1687,77454,3374,0.014911025598025845,1.0,1.0,,,,,
1688,77504,3376,0.013837581799202024,1.0,1.0,,,,,
1689,77554,3378,0.006487019757490391,1.0,1.0,0.009139023957307018,1.0,1.0,,
1690,77588,3380,0.009181853262560368,1.0,1.0,,,,,
1691,77622,3382,0.014227297362022,1.0,1.0,,,,,
1692,77672,3384,0.00578879694812258,1.0,1.0,,,,,
1693,77722,3386,0.007311709239968423,1.0,1.0,,,,,
1694,77772,3388,0.009553316178406325,1.0,1.0,,,,,
1695,77822,3390,0.011487484954368484,1.0,1.0,,,,,
1696,77856,3392,0.007532331033621346,1.0,1.0,,,,,
1697,77906,3394,0.00898231944776209,1.0,1.0,0.01004318267246011,1.0,1.0,,
1698,77956,3396,0.009794585313502467,1.0,1.0,,,,,
1699,78006,3398,0.008719482768940072,1.0,1.0,,,,,
1700,78056,3400,0.010004760149234926,1.0,1.0,,,,,
1701,78106,3402,0.007989673312108229,1.0,1.0,,,,,
1702,78156,3404,0.008437900248403594,1.0,1.0,,,,,
1703,78190,3406,0.01188024413609128,1.0,1.0,,,,,
1704,78240,3408,0.007534622021277453,1.0,1.0,,,,,
1705,78274,3410,0.015643262220249313,1.0,1.0,0.010708580315423053,1.0,1.0,,
1706,78308,3412,0.01083186399536771,1.0,1.0,,,,,
1707,78358,3414,0.016160119397971472,1.0,1.0,,,,,
1708,78408,3416,0.010334096343253805,1.0,1.0,,,,,
1709,78442,3418,0.0077553989496232136,1.0,1.0,,,,,
1710,78492,3420,0.00919276796199521,1.0,1.0,,,,,
1711,78526,3422,0.01662513025753242,1.0,1.0,,,,,
1712,78576,3424,0.008899189766689611,1.0,1.0,,,,,
1713,78626,3426,0.008370762091055894,1.0,1.0,0.009665514077829016,1.0,1.0,,
1714,78676,3428,0.008942427816360425,1.0,1.0,,,,,
1715,78726,3430,0.009340646158889191,1.0,1.0,,,,,
1716,78776,3432,0.009767591191933699,1.0,1.0,,,,,
1717,78810,3434,0.015621155241167344,1.0,1.0,,,,,
1718,78860,3436,0.01088444454706424,1.0,1.0,,,,,
1719,78910,3438,0.010619014954545113,1.0,1.0,,,,,
1720,78944,3440,0.010997003114146081,1.0,1.0,,,,,
1721,78994,3442,0.009414933435192929,1.0,1.0,0.013307166714438004,1.0,1.0,,
1722,79044,3444,0.006261381274110627,1.0,1.0,,,,,
1723,79094,3446,0.007433921631033323,1.0,1.0,,,,,
1724,79144,3448,0.012038133326762667,1.0,1.0,,,,,
1725,79178,3450,0.015626850612936918,1.0,1.0,,,,,
1726,79228,3452,0.010808444203385269,1.0,1.0,,,,,
1727,79278,3454,0.005472420416058791,1.0,1.0,,,,,
1728,79328,3456,0.014245986525591546,1.0,1.0,,,,,
1729,79378,3458,0.0060457764087004755,1.0,1.0,0.00677390034608114,1.0,1.0,,
1730,79428,3460,0.00766590937127603,1.0,1.0,,,,,
1731,79478,3462,0.008464279026438058,1.0,1.0,,,,,
1732,79528,3464,0.007423301980831336,1.0,1.0,,,,,
1733,79578,3466,0.009045091769075954,1.0,1.0,,,,,
1734,79612,3468,0.013666131216898521,1.0,1.0,,,,,
1735,79662,3470,0.011615666374954306,1.0,1.0,,,,,
1736,79712,3472,0.008503297643150632,1.0,1.0,,,,,
1737,79762,3474,0.013098503019571883,1.0,1.0,0.015787066163607998,1.0,1.0,,
